lottery,date,jackpot,cash_value,match_5_bonus_winners,match_5_bonus_prize,match_5_bonus_multiplier_winners,match_5_bonus_multiplier_prize,match_5_winners,match_5_prize,match_5_multiplier_winners,match_5_multiplier_prize,match_4_bonus_winners,match_4_bonus_prize,match_4_bonus_multiplier_winners,match_4_bonus_multiplier_prize,match_4_winners,match_4_prize,match_4_multiplier_winners,match_4_multiplier_prize,match_3_bonus_winners,match_3_bonus_prize,match_3_bonus_multiplier_winners,match_3_bonus_multiplier_prize,match_3_winners,match_3_prize,match_3_multiplier_winners,match_3_multiplier_prize,match_2_bonus_winners,match_2_bonus_prize,match_2_bonus_multiplier_winners,match_2_bonus_multiplier_prize,match_1_bonus_winners,match_1_bonus_prize,match_1_bonus_multiplier_winners,match_1_bonus_multiplier_prize,match_0_bonus_winners,match_0_bonus_prize,match_0_bonus_multiplier_winners,match_0_bonus_multiplier_prize
megamillions,2023-07-25,$820 Million,$418.3 Million,,,,,2,1,1,4,,,,,1539,500,294,2000,,,,,107536,10,20270,40,,,,,,,,,,,,
megamillions,2023-07-28,$940 Million,$472.5 Million,,,,,5,1,1,5,,,,,1968,500,366,2500,,,,,131365,10,24303,50,,,,,,,,,,,,
megamillions,2023-08-01,$1.1 Billion,$550.2 Million,,,,,7,1,1,4,,,,,2946,500,524,2000,,,,,191584,10,35455,40,,,,,,,,,,,,
megamillions,2023-08-04,$1.35 Billion,$659.5 Million,,,,,9,1,2,2,,,,,3272,500,581,1000,,,,,213589,10,39955,20,,,,,,,,,,,,
megamillions,2023-08-08,$1.58 Billion,$783.3 Million,,,,,7,1,2,2,,,,,4589,500,847,1000,,,,,292574,10,54095,20,,,,,,,,,,,,
megamillions,2023-08-11,$20 Million,$9.7 Million,,,,,1,1,0,3,,,,,364,500,88,1500,,,,,25806,10,6318,30,,,,,,,,,,,,
megamillions,2023-08-15,$36 Million,$17.4 Million,,,,,1,1,0,3,,,,,282,500,58,1500,,,,,16935,10,3857,30,,,,,,,,,,,,
megamillions,2023-08-18,$20 Million,$9.5 Million,,,,,1,1,1,3,,,,,267,500,63,1500,,,,,18489,10,4407,30,,,,,,,,,,,,
megamillions,2023-08-22,$33 Million,$15.6 Million,,,,,1,1,0,2,,,,,279,500,50,1000,,,,,18957,10,4412,20,,,,,,,,,,,,
megamillions,2023-08-25,$52 Million,$25.1 Million,,,,,1,1,0,2,,,,,387,500,86,1000,,,,,22103,10,5303,20,,,,,,,,,,,,
megamillions,2023-08-29,$67 Million,$32.5 Million,,,,,0,1,0,3,,,,,215,500,57,1500,,,,,15435,10,3552,30,,,,,,,,,,,,
megamillions,2023-09-01,$85 Million,$41.3 Million,,,,,0,1,0,2,,,,,287,500,65,1000,,,,,18027,10,4232,20,,,,,,,,,,,,
megamillions,2023-09-05,$101 Million,$48.6 Million,,,,,0,1,0,2,,,,,261,500,63,1000,,,,,16439,10,3604,20,,,,,,,,,,,,
megamillions,2023-09-08,$122 Million,$59.1 Million,,,,,0,1,0,3,,,,,344,500,73,1500,,,,,22255,10,5198,30,,,,,,,,,,,,
megamillions,2023-09-12,$141 Million,$67.7 Million,,,,,1,1,0,5,,,,,304,500,59,2500,,,,,20630,10,4536,50,,,,,,,,,,,,
megamillions,2023-09-15,$162 Million,$77.4 Million,,,,,0,1,0,3,,,,,377,500,73,1500,,,,,22760,10,5107,30,,,,,,,,,,,,
megamillions,2023-09-19,$183 Million,$87.6 Million,,,,,1,1,0,2,,,,,404,500,102,1000,,,,,28422,10,6661,20,,,,,,,,,,,,
megamillions,2023-09-22,$205 Million,$96.1 Million,,,,,1,1,0,2,,,,,337,500,85,1000,,,,,23967,10,5305,20,,,,,,,,,,,,
megamillions,2023-09-26,$230 Million,$106.4 Million,,,,,2,1,1,4,,,,,361,500,74,2000,,,,,24254,10,4859,40,,,,,,,,,,,,
megamillions,2023-09-29,$267 Million,$123.3 Million,,,,,2,1,0,4,,,,,386,500,76,2000,,,,,25938,10,5339,40,,,,,,,,,,,,
megamillions,2023-10-03,$315 Million,$140.3 Million,,,,,0,1,0,3,,,,,509,500,113,1500,,,,,34856,10,7351,30,,,,,,,,,,,,
megamillions,2023-10-06,$360 Million,$156.9 Million,,,,,6,1,2,3,,,,,566,500,144,1500,,,,,35257,10,7328,30,,,,,,,,,,,,
megamillions,2023-10-10,$20 Million,$8.8 Million,,,,,1,1,0,4,,,,,460,500,116,2000,,,,,30135,10,6993,40,,,,,,,,,,,,
megamillions,2023-10-13,$48 Million,$21.6 Million,,,,,0,1,0,3,,,,,315,500,74,1500,,,,,22206,10,4989,30,,,,,,,,,,,,
megamillions,2023-10-17,$69 Million,$30.1 Million,,,,,0,1,0,4,,,,,280,500,59,2000,,,,,19453,10,4424,40,,,,,,,,,,,,
megamillions,2023-10-20,$91 Million,$39.2 Million,,,,,0,1,0,4,,,,,289,500,73,2000,,,,,19212,10,4310,40,,,,,,,,,,,,
megamillions,2023-10-24,$114 Million,$49.6 Million,,,,,0,1,0,3,,,,,283,500,55,1500,,,,,19815,10,4352,30,,,,,,,,,,,,
megamillions,2023-10-27,$137 Million,$59.8 Million,,,,,4,1,2,4,,,,,287,500,53,2000,,,,,18952,10,4051,40,,,,,,,,,,,,
megamillions,2023-10-31,$159 Million,$69.6 Million,,,,,0,1,0,3,,,,,291,500,69,1500,,,,,18599,10,3912,30,,,,,,,,,,,,
megamillions,2023-11-03,$181 Million,$82.3 Million,,,,,1,1,0,4,,,,,321,500,68,2000,,,,,20307,10,4322,40,,,,,,,,,,,,
megamillions,2023-11-07,$196 Million,$87.9 Million,,,,,0,1,0,2,,,,,423,500,90,1000,,,,,25836,10,5730,20,,,,,,,,,,,,
megamillions,2023-11-10,$223 Million,$100.8 Million,,,,,1,1,1,3,,,,,282,500,69,1500,,,,,21005,10,4332,30,,,,,,,,,,,,
megamillions,2023-11-14,$245 Million,$112.0 Million,,,,,1,1,1,4,,,,,334,500,51,2000,,,,,20199,10,4168,40,,,,,,,,,,,,
megamillions,2023-11-17,$267 Million,$121.9 Million,,,,,3,1,0,3,,,,,373,500,75,1500,,,,,24626,10,5474,30,,,,,,,,,,,,
megamillions,2023-11-21,$289 Million,$133.3 Million,,,,,1,1,0,4,,,,,427,500,97,2000,,,,,26195,10,5680,40,,,,,,,,,,,,
megamillions,2023-11-24,$308 Million,$140.8 Million,,,,,0,1,0,4,,,,,314,500,67,2000,,,,,20266,10,4237,40,,,,,,,,,,,,
megamillions,2023-11-28,$335 Million,$154.8 Million,,,,,0,1,0,3,,,,,396,500,77,1500,,,,,21921,10,4426,30,,,,,,,,,,,,
megamillions,2023-12-01,$355 Million,$165.1 Million,,,,,3,1,0,4,,,,,336,500,77,2000,,,,,23417,10,4803,40,,,,,,,,,,,,
megamillions,2023-12-05,$377 Million,$179.6 Million,,,,,0,1,0,4,,,,,342,500,74,2000,,,,,22378,10,4561,40,,,,,,,,,,,,
megamillions,2023-12-08,$395 Million,$189.0 Million,,,,,0,1,0,3,,,,,350,500,68,1500,,,,,23539,10,4935,30,,,,,,,,,,,,
megamillions,2023-12-12,$20 Million,$9.5 Million,,,,,1,1,0,4,,,,,205,500,42,2000,,,,,14920,10,3380,40,,,,,,,,,,,,
megamillions,2023-12-15,$28 Million,$13.9 Million,,,,,1,1,1,2,,,,,227,500,43,1000,,,,,17425,10,4145,20,,,,,,,,,,,,
megamillions,2023-12-19,$41 Million,$20.4 Million,,,,,0,1,0,3,,,,,174,500,32,1500,,,,,13429,10,3021,30,,,,,,,,,,,,
megamillions,2023-12-22,$57 Million,$28.5 Million,,,,,0,1,0,4,,,,,286,500,61,2000,,,,,17497,10,3993,40,,,,,,,,,,,,
megamillions,2023-12-26,$73 Million,$36.4 Million,,,,,2,1,0,3,,,,,300,500,85,1500,,,,,19434,10,4412,30,,,,,,,,,,,,
megamillions,2023-12-29,$92 Million,$46.1 Million,,,,,0,1,0,3,,,,,310,500,82,1500,,,,,22087,10,4903,30,,,,,,,,,,,,
megamillions,2024-01-02,$114 Million,$56.1 Million,,,,,4,1,2,2,,,,,461,500,92,1000,,,,,28624,10,6462,20,,,,,,,,,,,,
megamillions,2024-01-05,$140 Million,$67.8 Million,,,,,1,1,0,3,,,,,395,500,99,1500,,,,,25442,10,5738,30,,,,,,,,,,,,
megamillions,2024-01-09,$165 Million,$80.3 Million,,,,,3,1,1,3,,,,,328,500,71,1500,,,,,22313,10,4823,30,,,,,,,,,,,,
megamillions,2024-01-12,$187 Million,$91.3 Million,,,,,0,1,0,3,,,,,351,500,67,1500,,,,,22350,10,4842,30,,,,,,,,,,,,
megamillions,2024-01-16,$208 Million,$100.1 Million,,,,,3,1,0,2,,,,,315,500,61,1000,,,,,22028,10,4607,20,,,,,,,,,,,,
megamillions,2024-01-19,$236 Million,$111.3 Million,,,,,1,1,0,2,,,,,714,500,160,1000,,,,,35477,10,8141,20,,,,,,,,,,,,
megamillions,2024-01-23,$262 Million,$124.2 Million,,,,,0,1,0,2,,,,,356,500,76,1000,,,,,21644,10,4305,20,,,,,,,,,,,,
megamillions,2024-01-26,$285 Million,$134.7 Million,,,,,2,1,0,3,,,,,361,500,72,1500,,,,,23606,10,4796,30,,,,,,,,,,,,
megamillions,2024-01-30,$311 Million,$149.5 Million,,,,,1,1,0,4,,,,,424,500,93,2000,,,,,27213,10,5624,40,,,,,,,,,,,,
megamillions,2024-02-02,$333 Million,$162.1 Million,,,,,2,1,1,3,,,,,434,500,95,1500,,,,,28226,10,5982,30,,,,,,,,,,,,
megamillions,2024-02-06,$365 Million,$174.6 Million,,,,,3,1,0,4,,,,,441,500,104,2000,,,,,29102,10,6090,40,,,,,,,,,,,,
megamillions,2024-02-09,$394 Million,$187.3 Million,,,,,0,1,0,3,,,,,423,500,91,1500,,,,,29751,10,6297,30,,,,,,,,,,,,
megamillions,2024-02-13,$425 Million,$201.7 Million,,,,,0,1,0,3,,,,,648,500,122,1500,,,,,37842,10,8109,30,,,,,,,,,,,,
megamillions,2024-02-16,$457 Million,$214.2 Million,,,,,1,1,1,4,,,,,540,500,123,2000,,,,,31604,10,6451,40,,,,,,,,,,,,
megamillions,2024-02-20,$493 Million,$232.1 Million,,,,,0,1,0,2,,,,,436,500,75,1000,,,,,30032,10,6053,20,,,,,,,,,,,,
megamillions,2024-02-23,$525 Million,$247.5 Million,,,,,0,1,0,5,,,,,541,500,122,2500,,,,,36528,10,7431,50,,,,,,,,,,,,
megamillions,2024-02-27,$563 Million,$266.1 Million,,,,,1,1,0,3,,,,,666,500,148,1500,,,,,43965,10,8877,30,,,,,,,,,,,,
megamillions,2024-03-01,$607 Million,$288.2 Million,,,,,0,1,0,4,,,,,652,500,140,2000,,,,,42610,10,8541,40,,,,,,,,,,,,
megamillions,2024-03-05,$650 Million,$314.4 Million,,,,,2,1,0,2,,,,,663,500,125,1000,,,,,42523,10,8164,20,,,,,,,,,,,,
megamillions,2024-03-08,$687 Million,$333.4 Million,,,,,2,1,0,3,,,,,697,500,133,1500,,,,,48597,10,9650,30,,,,,,,,,,,,
megamillions,2024-03-12,$735 Million,$354.3 Million,,,,,2,1,0,3,,,,,843,500,159,1500,,,,,53582,10,10134,30,,,,,,,,,,,,
megamillions,2024-03-15,$815 Million,$385.1 Million,,,,,1,1,0,5,,,,,897,500,174,2500,,,,,60109,10,11240,50,,,,,,,,,,,,
megamillions,2024-03-19,$893 Million,$421.4 Million,,,,,4,1,0,2,,,,,1152,500,212,1000,,,,,73266,10,13506,20,,,,,,,,,,,,
megamillions,2024-03-22,$977 Million,$467.0 Million,,,,,6,1,1,3,,,,,1775,500,323,1500,,,,,113727,10,21413,30,,,,,,,,,,,,
megamillions,2024-03-26,$1.13 Billion,$537.5 Million,,,,,13,1,1,2,,,,,3474,500,723,1000,,,,,179681,10,35141,20,,,,,,,,,,,,
megamillions,2024-03-29,$20 Million,$9.5 Million,,,,,1,1,0,4,,,,,324,500,76,2000,,,,,23605,10,5410,40,,,,,,,,,,,,
megamillions,2024-04-02,$45 Million,$20.8 Million,,,,,0,1,0,3,,,,,299,500,68,1500,,,,,21469,10,4717,30,,,,,,,,,,,,
megamillions,2024-04-05,$67 Million,$31.1 Million,,,,,4,1,1,3,,,,,347,500,87,1500,,,,,23950,10,5256,30,,,,,,,,,,,,
megamillions,2024-04-09,$97 Million,$45.1 Million,,,,,2,1,0,4,,,,,345,500,68,2000,,,,,24103,10,5202,40,,,,,,,,,,,,
megamillions,2024-04-12,$125 Million,$57.3 Million,,,,,4,1,1,2,,,,,426,500,96,1000,,,,,28734,10,6760,20,,,,,,,,,,,,
megamillions,2024-04-16,$148 Million,$66.1 Million,,,,,0,1,0,4,,,,,350,500,73,2000,,,,,22857,10,5106,40,,,,,,,,,,,,
megamillions,2024-04-19,$178 Million,$80.4 Million,,,,,1,1,0,3,,,,,395,500,87,1500,,,,,23881,10,5373,30,,,,,,,,,,,,
megamillions,2024-04-23,$202 Million,$91.6 Million,,,,,5,1,1,4,,,,,427,500,99,2000,,,,,28044,10,6203,40,,,,,,,,,,,,
megamillions,2024-04-26,$228 Million,$102.5 Million,,,,,0,1,0,3,,,,,372,500,83,1500,,,,,23923,10,5193,30,,,,,,,,,,,,
megamillions,2024-04-30,$257 Million,$115.5 Million,,,,,3,1,0,3,,,,,413,500,80,1500,,,,,27619,10,5965,30,,,,,,,,,,,,
megamillions,2024-05-03,$284 Million,$130.0 Million,,,,,1,1,0,2,,,,,384,500,77,1000,,,,,26283,10,5616,20,,,,,,,,,,,,
megamillions,2024-05-07,$306 Million,$141.6 Million,,,,,3,1,0,3,,,,,368,500,71,1500,,,,,25413,10,5094,30,,,,,,,,,,,,
megamillions,2024-05-10,$331 Million,$152.2 Million,,,,,0,1,0,4,,,,,408,500,85,2000,,,,,29178,10,6187,40,,,,,,,,,,,,
megamillions,2024-05-14,$363 Million,$167.6 Million,,,,,2,1,1,3,,,,,427,500,82,1500,,,,,27410,10,5504,30,,,,,,,,,,,,
megamillions,2024-05-17,$393 Million,$182.9 Million,,,,,1,1,0,2,,,,,432,500,88,1000,,,,,29241,10,6152,20,,,,,,,,,,,,
megamillions,2024-05-21,$421 Million,$196.4 Million,,,,,2,1,1,2,,,,,795,500,173,1000,,,,,43309,10,9508,20,,,,,,,,,,,,
megamillions,2024-05-24,$453 Million,$209.8 Million,,,,,2,1,1,3,,,,,457,500,99,1500,,,,,28604,10,5890,30,,,,,,,,,,,,
megamillions,2024-05-28,$489 Million,$226.1 Million,,,,,0,1,0,5,,,,,473,500,105,2500,,,,,30064,10,6081,50,,,,,,,,,,,,
megamillions,2024-05-31,$522 Million,$240.8 Million,,,,,1,1,0,4,,,,,750,500,167,2000,,,,,42791,10,9414,40,,,,,,,,,,,,
megamillions,2024-06-04,$560 Million,$264.0 Million,,,,,2,1,0,3,,,,,554,500,101,1500,,,,,35436,10,6993,30,,,,,,,,,,,,
megamillions,2024-06-07,$20 Million,$9.3 Million,,,,,2,1,0,4,,,,,441,500,97,2000,,,,,24324,10,6016,40,,,,,,,,,,,,
megamillions,2024-06-11,$30 Million,$13.9 Million,,,,,7,1,3,4,,,,,701,500,200,2000,,,,,30258,10,7556,40,,,,,,,,,,,,
megamillions,2024-06-14,$47 Million,$22.6 Million,,,,,1,1,0,3,,,,,262,500,66,1500,,,,,17486,10,4126,30,,,,,,,,,,,,
megamillions,2024-06-18,$61 Million,$29.1 Million,,,,,1,1,0,2,,,,,245,500,43,1000,,,,,15432,10,3433,20,,,,,,,,,,,,
megamillions,2024-06-21,$80 Million,$38.3 Million,,,,,1,1,0,4,,,,,340,500,97,2000,,,,,20986,10,4877,40,,,,,,,,,,,,
megamillions,2024-06-25,$97 Million,$46.3 Million,,,,,0,1,0,4,,,,,293,500,59,2000,,,,,19000,10,4261,40,,,,,,,,,,,,
megamillions,2024-06-28,$116 Million,$55.2 Million,,,,,0,1,0,3,,,,,298,500,73,1500,,,,,18957,10,4374,30,,,,,,,,,,,,
megamillions,2024-07-02,$137 Million,$63.0 Million,,,,,2,1,0,4,,,,,440,500,112,2000,,,,,26622,10,6296,40,,,,,,,,,,,,
megamillions,2024-07-05,$162 Million,$75.5 Million,,,,,3,1,0,3,,,,,277,500,79,1500,,,,,19406,10,4400,30,,,,,,,,,,,,
megamillions,2024-07-09,$181 Million,$84.6 Million,,,,,3,1,0,3,,,,,301,500,66,1500,,,,,19908,10,4331,30,,,,,,,,,,,,
megamillions,2024-07-12,$203 Million,$96.0 Million,,,,,0,1,0,3,,,,,333,500,79,1500,,,,,21986,10,4862,30,,,,,,,,,,,,
megamillions,2024-07-16,$226 Million,$106.9 Million,,,,,0,1,0,2,,,,,362,500,92,1000,,,,,23004,10,4790,20,,,,,,,,,,,,
megamillions,2024-07-19,$251 Million,$118.0 Million,,,,,3,1,0,3,,,,,379,500,92,1500,,,,,26972,10,5843,30,,,,,,,,,,,,
megamillions,2024-07-23,$279 Million,$131.1 Million,,,,,5,1,3,4,,,,,762,500,198,2000,,,,,34037,10,7669,40,,,,,,,,,,,,
megamillions,2024-07-26,$306 Million,$144.4 Million,,,,,3,1,0,3,,,,,405,500,66,1500,,,,,25517,10,5368,30,,,,,,,,,,,,
megamillions,2024-07-30,$331 Million,$156.9 Million,,,,,2,1,0,2,,,,,424,500,86,1000,,,,,30432,10,6482,20,,,,,,,,,,,,
megamillions,2024-08-02,$358 Million,$176.0 Million,,,,,2,1,0,4,,,,,469,500,95,2000,,,,,32796,10,7141,40,,,,,,,,,,,,
megamillions,2024-08-06,$374 Million,$185.9 Million,,,,,1,1,0,4,,,,,397,500,70,2000,,,,,27060,10,5475,40,,,,,,,,,,,,
megamillions,2024-08-09,$405 Million,$197.7 Million,,,,,2,1,0,2,,,,,453,500,93,1000,,,,,29711,10,6162,20,,,,,,,,,,,,
megamillions,2024-08-13,$435 Million,$213.9 Million,,,,,1,1,0,4,,,,,467,500,100,2000,,,,,28884,10,5690,40,,,,,,,,,,,,
megamillions,2024-08-16,$464 Million,$228.5 Million,,,,,2,1,0,3,,,,,525,500,106,1500,,,,,32669,10,6558,30,,,,,,,,,,,,
megamillions,2024-08-20,$498 Million,$247.5 Million,,,,,2,1,1,4,,,,,580,500,130,2000,,,,,39286,10,7878,40,,,,,,,,,,,,
megamillions,2024-08-23,$535 Million,$265.6 Million,,,,,2,1,1,3,,,,,567,500,129,1500,,,,,39366,10,8215,30,,,,,,,,,,,,
megamillions,2024-08-27,$582 Million,$286.9 Million,,,,,2,1,1,2,,,,,673,500,126,1000,,,,,45002,10,9002,20,,,,,,,,,,,,
megamillions,2024-08-30,$627 Million,$309.4 Million,,,,,2,1,1,4,,,,,1105,500,239,2000,,,,,66642,10,14249,40,,,,,,,,,,,,
megamillions,2024-09-03,$681 Million,$337.1 Million,,,,,2,1,0,4,,,,,779,500,149,2000,,,,,55839,10,11167,40,,,,,,,,,,,,
megamillions,2024-09-06,$740 Million,$371.6 Million,,,,,6,1,1,2,,,,,1051,500,223,1000,,,,,64926,10,12676,20,,,,,,,,,,,,
megamillions,2024-09-10,$800 Million,$404.2 Million,,,,,4,1,0,4,,,,,1329,500,255,2000,,,,,88361,10,17159,40,,,,,,,,,,,,
megamillions,2024-09-13,$20 Million,$10.1 Million,,,,,0,1,0,3,,,,,255,500,61,1500,,,,,15575,10,3679,30,,,,,,,,,,,,
megamillions,2024-09-17,$31 Million,$15.8 Million,,,,,1,1,1,3,,,,,212,500,51,1500,,,,,14240,10,3388,30,,,,,,,,,,,,
megamillions,2024-09-20,$47 Million,$23.5 Million,,,,,2,1,0,3,,,,,232,500,69,1500,,,,,14914,10,3545,30,,,,,,,,,,,,
megamillions,2024-09-24,$62 Million,$30.8 Million,,,,,8,1,1,5,,,,,822,500,234,2500,,,,,29364,10,7327,50,,,,,,,,,,,,
megamillions,2024-09-27,$77 Million,$38.5 Million,,,,,1,1,1,2,,,,,231,500,50,1000,,,,,14305,10,3330,20,,,,,,,,,,,,
megamillions,2024-10-01,$93 Million,$46.4 Million,,,,,1,1,0,2,,,,,231,500,50,1000,,,,,15310,10,3456,20,,,,,,,,,,,,
megamillions,2024-10-04,$108 Million,$52.2 Million,,,,,0,1,0,2,,,,,259,500,74,1000,,,,,17555,10,4124,20,,,,,,,,,,,,
megamillions,2024-10-08,$129 Million,$61.5 Million,,,,,1,1,0,3,,,,,398,500,106,1500,,,,,22798,10,5458,30,,,,,,,,,,,,
megamillions,2024-10-11,$150 Million,$71.0 Million,,,,,0,1,0,3,,,,,307,500,71,1500,,,,,19862,10,4775,30,,,,,,,,,,,,
megamillions,2024-10-15,$169 Million,$80.7 Million,,,,,1,1,0,3,,,,,286,500,60,1500,,,,,17038,10,3928,30,,,,,,,,,,,,
megamillions,2024-10-18,$185 Million,$88.0 Million,,,,,0,1,0,4,,,,,303,500,54,2000,,,,,21166,10,4997,40,,,,,,,,,,,,
megamillions,2024-10-22,$205 Million,$96.1 Million,,,,,2,1,1,3,,,,,289,500,53,1500,,,,,17586,10,3839,30,,,,,,,,,,,,
megamillions,2024-10-25,$229 Million,$107.5 Million,,,,,2,1,0,2,,,,,346,500,73,1000,,,,,21296,10,4580,20,,,,,,,,,,,,
megamillions,2024-10-29,$250 Million,$115.5 Million,,,,,1,1,0,4,,,,,460,500,111,2000,,,,,24068,10,5098,40,,,,,,,,,,,,
megamillions,2024-11-01,$281 Million,$131.5 Million,,,,,0,1,0,2,,,,,391,500,84,1000,,,,,25086,10,5443,20,,,,,,,,,,,,
megamillions,2024-11-05,$303 Million,$141.3 Million,,,,,2,1,0,2,,,,,396,500,83,1000,,,,,27122,10,5741,20,,,,,,,,,,,,
megamillions,2024-11-08,$334 Million,$156.5 Million,,,,,3,1,2,3,,,,,357,500,73,1500,,,,,24846,10,5291,30,,,,,,,,,,,,
megamillions,2024-11-12,$361 Million,$169.2 Million,,,,,1,1,1,3,,,,,371,500,83,1500,,,,,25410,10,5169,30,,,,,,,,,,,,
megamillions,2024-11-15,$387 Million,$176.7 Million,,,,,2,1,0,2,,,,,486,500,117,1000,,,,,28778,10,6252,20,,,,,,,,,,,,
megamillions,2024-11-19,$420 Million,$194.3 Million,,,,,2,1,0,4,,,,,424,500,105,2000,,,,,28538,10,5654,40,,,,,,,,,,,,
megamillions,2024-11-22,$453 Million,$208.7 Million,,,,,1,1,0,2,,,,,510,500,125,1000,,,,,31836,10,6889,20,,,,,,,,,,,,
megamillions,2024-11-26,$489 Million,$229.3 Million,,,,,3,1,1,3,,,,,531,500,109,1500,,,,,35813,10,7467,30,,,,,,,,,,,,
megamillions,2024-11-29,$514 Million,$244.7 Million,,,,,1,1,0,2,,,,,516,500,102,1000,,,,,34667,10,7513,20,,,,,,,,,,,,
megamillions,2024-12-03,$541 Million,$258.4 Million,,,,,3,1,0,4,,,,,506,500,113,2000,,,,,34401,10,6999,40,,,,,,,,,,,,
megamillions,2024-12-06,$579 Million,$278.4 Million,,,,,0,1,0,2,,,,,756,500,177,1000,,,,,42893,10,8940,20,,,,,,,,,,,,
megamillions,2024-12-10,$619 Million,$293.6 Million,,,,,4,1,1,5,,,,,802,500,162,2500,,,,,49844,10,10139,50,,,,,,,,,,,,
megamillions,2024-12-13,$695 Million,$322.0 Million,,,,,4,1,1,3,,,,,769,500,136,1500,,,,,47512,10,9316,30,,,,,,,,,,,,
megamillions,2024-12-17,$760 Million,$352.1 Million,,,,,5,1,1,4,,,,,1611,500,362,2000,,,,,59544,10,11697,40,,,,,,,,,,,,
megamillions,2024-12-20,$862 Million,$392.1 Million,,,,,5,1,0,2,,,,,1210,500,261,1000,,,,,77308,10,14963,20,,,,,,,,,,,,
megamillions,2024-12-24,$1 Billion,$448.8 Million,,,,,4,1,0,3,,,,,2621,500,452,1500,,,,,165252,10,30004,30,,,,,,,,,,,,
megamillions,2024-12-27,$1.22 Billion,$549.7 Million,,,,,5,1,0,3,,,,,3582,500,674,1500,,,,,234168,10,44050,30,,,,,,,,,,,,
megamillions,2024-12-31,$20 Million,$9.0 Million,,,,,3,1,0,2,,,,,585,500,120,1000,,,,,27041,10,6509,20,,,,,,,,,,,,
megamillions,2025-01-03,$42 Million,$18.8 Million,,,,,0,1,0,4,,,,,228,500,63,2000,,,,,14590,10,3706,40,,,,,,,,,,,,
megamillions,2025-01-07,$62 Million,$27.4 Million,,,,,1,1,0,2,,,,,252,500,60,1000,,,,,16230,10,3786,20,,,,,,,,,,,,
megamillions,2025-01-10,$77 Million,$33.7 Million,,,,,0,1,0,3,,,,,237,500,51,1500,,,,,15161,10,3622,30,,,,,,,,,,,,
megamillions,2025-01-14,$95 Million,$41.3 Million,,,,,0,1,0,3,,,,,236,500,51,1500,,,,,15243,10,3513,30,,,,,,,,,,,,
megamillions,2025-01-17,$113 Million,$50.4 Million,,,,,2,1,0,3,,,,,308,500,73,1500,,,,,18223,10,4399,30,,,,,,,,,,,,
megamillions,2025-01-21,$20 Million,$8.9 Million,,,,,0,1,0,4,,,,,169,500,35,2000,,,,,11608,10,2653,40,,,,,,,,,,,,
megamillions,2025-01-24,$28 Million,$12.4 Million,,,,,1,1,1,2,,,,,186,500,45,1000,,,,,14282,10,3314,20,,,,,,,,,,,,
megamillions,2025-01-28,$44 Million,$19.8 Million,,,,,0,1,0,5,,,,,250,500,64,2500,,,,,17156,10,4095,50,,,,,,,,,,,,
megamillions,2025-01-31,$59 Million,$26.6 Million,,,,,2,1,2,2,,,,,224,500,50,1000,,,,,14676,10,3499,20,,,,,,,,,,,,
megamillions,2025-02-04,$77 Million,$34.6 Million,,,,,1,1,0,3,,,,,247,500,47,1500,,,,,15898,10,3716,30,,,,,,,,,,,,
megamillions,2025-02-07,$94 Million,$42.9 Million,,,,,1,1,0,2,,,,,245,500,53,1000,,,,,16549,10,3861,20,,,,,,,,,,,,
megamillions,2025-02-11,$110 Million,$50.0 Million,,,,,0,1,0,3,,,,,227,500,37,1500,,,,,15965,10,3621,30,,,,,,,,,,,,
megamillions,2025-02-14,$129 Million,$59.0 Million,,,,,2,1,0,3,,,,,274,500,61,1500,,,,,19399,10,4662,30,,,,,,,,,,,,
megamillions,2025-02-18,$145 Million,$65.9 Million,,,,,0,1,0,2,,,,,229,500,55,1000,,,,,16867,10,3894,20,,,,,,,,,,,,
megamillions,2025-02-21,$165 Million,$75.4 Million,,,,,0,1,0,2,,,,,294,500,67,1000,,,,,18411,10,4205,20,,,,,,,,,,,,
megamillions,2025-02-25,$181 Million,$84.5 Million,,,,,2,1,0,2,,,,,374,500,80,1000,,,,,23819,10,5566,20,,,,,,,,,,,,
megamillions,2025-02-28,$197 Million,$92.4 Million,,,,,0,1,0,3,,,,,293,500,77,1500,,,,,20679,10,4722,30,,,,,,,,,,,,
megamillions,2025-03-04,$215 Million,$101.9 Million,,,,,1,1,0,2,,,,,314,500,61,1000,,,,,18918,10,4090,20,,,,,,,,,,,,
megamillions,2025-03-07,$233 Million,$108.8 Million,,,,,2,1,1,3,,,,,294,500,65,1500,,,,,18640,10,4217,30,,,,,,,,,,,,
megamillions,2025-03-11,$256 Million,$119.7 Million,,,,,1,1,0,3,,,,,316,500,60,1500,,,,,21016,10,4619,30,,,,,,,,,,,,
megamillions,2025-03-14,$277 Million,$128.4 Million,,,,,0,1,0,3,,,,,333,500,77,1500,,,,,20200,10,4588,30,,,,,,,,,,,,
megamillions,2025-03-18,$301 Million,$140.0 Million,,,,,1,1,0,3,,,,,374,500,94,1500,,,,,22976,10,5096,30,,,,,,,,,,,,
megamillions,2025-03-21,$324 Million,$152.1 Million,,,,,1,1,0,3,,,,,373,500,74,1500,,,,,23346,10,5113,30,,,,,,,,,,,,
megamillions,2025-03-25,$344 Million,$159.1 Million,,,,,1,1,0,2,,,,,337,500,60,1000,,,,,24887,10,5339,20,,,,,,,,,,,,
